date,share_code,issuer_name,investor_name,investor_classification,local_foreign,nationality,domicile,holdings_scripless,holdings_scrip,total_holding_shares,percentage
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,PT. INTIPUTRA FIKASA,Corporate,L,,INDONESIA,48000000,0,48000000,1.21
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,DIANAWATI SALIM,Individual,L,INDONESIAN,INDONESIA,192380920,0,192380920,4.86
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,LEI SIE,Individual,L,INDONESIAN,INDONESIA,196000000,0,196000000,4.95
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,JIMMY SUGIARTO,Individual,L,INDONESIAN,INDONESIA,196000000,0,196000000,4.95
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,Alfo Jusuf Tjahaya,Individual,L,INDONESIAN,,51991800,0,51991800,1.31
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,IRENE THESMAN,Individual,L,INDONESIAN,,77676612,0,77676612,1.96
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,LINGGARWATA WIBISONO,Individual,L,INDONESIAN,INDONESIA,44583400,0,44583400,1.13
30-Jun-2026,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,"INTI FIKASA SEKURITAS, PT",Securities Company,L,,INDONESIA,45066500,0,45066500,1.14
30-Jun-2026,MITI,MITRA INVESTINDO Tbk,PT. PRIME ASIA CAPITAL,Corporate,L,,INDONESIA,1693367137,0,1693367137,45.15
30-Jun-2026,MITI,MITRA INVESTINDO Tbk,BARUNA HARMONI INVESTAMA PT,Investment Advisors,L,,INDONESIA,59810400,0,59810400,1.59
30-Jun-2026,MITI,MITRA INVESTINDO Tbk,PT SUMBER SARI REJEKI,Corporate,L,,INDONESIA,55944100,0,55944100,1.49
30-Jun-2026,MITI,MITRA INVESTINDO Tbk,PT INTI BINA UTAMA,Corporate,L,,INDONESIA,1129824572,0,1129824572,30.12
30-Jun-2026,MITI,MITRA INVESTINDO Tbk,SAMALA SERASI UTAMA PT,Corporate,L,,INDONESIA,59440600,0,59440600,1.58
30-Jun-2026,MITI,MITRA INVESTINDO Tbk,ANDREAS TJAHJADI,Individual,L,INDONESIAN,INDONESIA,205526016,0,205526016,5.48
30-Jun-2026,MKAP,MULTIKARYA ASIA PASIFIK RAYA Tbk,PT. INTERNATIONAL SAWO RESOURCES,Corporate,L,,INDONESIA,0,2470000000,2470000000,76.0
30-Jun-2026,MKAP,MULTIKARYA ASIA PASIFIK RAYA Tbk,PT SOLUSI INVESTASI PRATAMA,Private Equity,L,,INDONESIA,158955000,0,158955000,4.89
30-Jun-2026,MKAP,MULTIKARYA ASIA PASIFIK RAYA Tbk,PT MANAJEMEN INVESTA GLOBAL,Corporate,L,,INDONESIA,157020000,0,157020000,4.83
30-Jun-2026,MKAP,MULTIKARYA ASIA PASIFIK RAYA Tbk,SANI HANDOKO,Individual,L,INDONESIAN,INDONESIA,78260800,0,78260800,2.41
30-Jun-2026,MKAP,MULTIKARYA ASIA PASIFIK RAYA Tbk,DJONI SUYANTO,Individual,L,INDONESIAN,INDONESIA,0,130000000,130000000,4.0
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,PT. Askar Pelangi Abadi,Corporate,L,,INDONESIA,140275000,0,140275000,2.55
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,PT MONJESS INVESTAMA,Corporate,L,,INDONESIA,1244823662,0,1244823662,22.63
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,PT. SUN INTERNATIONAL CAPITAL,Corporate,L,,INDONESIA,343750300,0,343750300,6.25
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,PT. MEGAH ANGKASA PERKASA,Corporate,L,,INDONESIA,259725000,0,259725000,4.72
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,KINGSWOOD UNION CORPORATION,Private Equity,F,,SINGAPORE,174538200,0,174538200,3.17
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,JULIANA,Individual,L,INDONESIAN,INDONESIA,127369000,0,127369000,2.32
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,LAUW SUSANTO,Individual,L,INDONESIAN,INDONESIA,271177900,0,271177900,4.93
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,JOHAN,Individual,L,INDONESIAN,INDONESIA,113327300,0,113327300,2.06
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,MADIK BUJUNG,Individual,L,INDONESIAN,INDONESIA,101044600,0,101044600,1.84
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,ALVIN WIBOWO,Individual,L,INDONESIAN,INDONESIA,68552700,0,68552700,1.25
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,RADIUS ERWIN DA SILVA S. KOM,Individual,L,INDONESIAN,INDONESIA,67292900,0,67292900,1.22
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,HERMAN HALIM,Individual,L,INDONESIAN,INDONESIA,226228500,0,226228500,4.11
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,DARWIZIN,Individual,L,INDONESIAN,INDONESIA,58007500,0,58007500,1.05
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,WITO KALIP,Individual,L,INDONESIAN,INDONESIA,143205700,0,143205700,2.6
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,PT ASURANSI SIMAS JIWA,Insurance,L,,INDONESIA,275587200,0,275587200,5.01
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,REKSA DANA NARADA SAHAM INDONESIA,Mutual Funds,L,,INDONESIA,167289600,0,167289600,3.04
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,REKSA DANA NARADA CAMPURAN I,Mutual Funds,L,,INDONESIA,66436100,0,66436100,1.21
30-Jun-2026,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,REKSA DANA NARADA SAHAM INDONESIA II,Mutual Funds,L,,INDONESIA,181274300,0,181274300,3.3
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,PT. PENTA COSMOPOLITAN,Corporate,L,,INDONESIA,7052000,63989550,71041550,7.49
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,PT APRATIMA SEJAHTERA,Corporate,L,,INDONESIA,1006000,73852027,74858027,7.89
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,PT DWITUNGGAL PERMATA,Corporate,L,,INDONESIA,0,74574027,74574027,7.86
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,PT.Karuna Paramita Propertindo,Corporate,L,,INDONESIA,29000,449878650,449907650,47.45
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,PT BUDITAMA NIRWANA,Corporate,L,,INDONESIA,67842027,0,67842027,7.15
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,BOY BERNADI SADIKIN,Individual,L,INDONESIAN,INDONESIAN,0,18642759,18642759,1.97
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,BENYAMIN IRWANSYAH SADIKIN,Individual,L,INDONESIAN,INDONESIA,0,18642756,18642756,1.97
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,IRAWAN HERNADI SADIKIN,Individual,L,INDONESIAN,INDONESIA,0,18642756,18642756,1.97
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,MEDYA LENGKEY S,Individual,L,INDONESIAN,INDONESIA,0,24857344,24857344,2.62
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,EDDY TRISNADI SADIKIN,Individual,L,INDONESIAN,INDONESIA,0,18642756,18642756,1.97
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,SOEKRISMAN,,,,,0,24856844,24856844,2.62
30-Jun-2026,MKPI,METROPOLITAN KENTJANA Tbk,"PANIN SEKURITAS Tbk, PT",Securities Company,L,,INDONESIA,29212000,0,29212000,3.08
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,GLOBAL LASITA INDONESIA PT,Venture Capital,L,,INDONESIA,569348600,0,569348600,4.72
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,WIJAYA KUSUMA INVESTASI PT,Corporate,L,,INDONESIA,555968400,0,555968400,4.61
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,"Maktour Bangun Persada, PT",Corporate,L,,INDONESIA,0,938790000,938790000,7.78
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,PT HIJAU BERKAH PERSADA,Corporate,L,,INDONESIA,396640800,0,396640800,3.29
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,STANDARD CHARTERED BANK (SINGAPORE) LIMITED,Bank,F,,SINGAPORE,154500000,0,154500000,1.28
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,H. MAWARDI,Individual,L,INDONESIAN,INDONESIA,359948200,0,359948200,2.98
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,FUAD HASAN MASYHUR,Individual,L,INDONESIAN,INDONESIA,8276210000,0,8276210000,68.62
30-Jun-2026,MKTR,MENTHOBI KARYATAMA RAYA Tbk,IRFAH LESTARI,Individual,L,INDONESIAN,INDONESIA,440503800,0,440503800,3.65
30-Jun-2026,MLBI,MULTI BINTANG INDONESIA Tbk,HEINEKEN INTERNATIONAL B.V,Corporate,F,,NETHERLANDS,158800000,1723151000,1881951000,89.32
30-Jun-2026,MLBI,MULTI BINTANG INDONESIA Tbk,ALBIZIA ASEAN TENGGARA FUND,Mutual Funds,F,,CAYMAN ISLANDS,22793300,0,22793300,1.08
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,PT. MULIA GRAHAPERMAI,Corporate,L,,INDONESIA,1706693290,0,1706693290,25.8
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,"KAWAN ALAM BERSAMA,PT.",Corporate,L,,INDONESIA,121350000,3500000,124850000,1.89
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,PT MUTIARA MULTI MAKMUR,Corporate,L,,INDONESIA,68500000,0,68500000,1.04
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,PT. EKA GUNATAMA MANDIRI,Corporate,L,,INDONESIA,2741735320,0,2741735320,41.45
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,UNITED OVERSEAS BANK NOMINEES (PRIVATE) LIMITED,Private Bank,F,,SINGAPORE,321592500,0,321592500,4.86
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,SAVVY STAR RESOURCES LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",310743500,0,310743500,4.7
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,COLOMBUS SUCCESS GROUP LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",308470000,0,308470000,4.66
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,DELTASTAR INTERNATIONAL GROUP LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",297449600,0,297449600,4.5
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,STANDARD CHARTERED BANK (SINGAPORE) LIMITED,Bank,F,,SINGAPORE,100000000,0,100000000,1.51
30-Jun-2026,MLIA,MULIA INDUSTRINDO Tbk,BELVIDERE RESOURCES LIMITED,Partnership,F,,"VIRGIN ISLANDS, BRITISH",214060400,0,214060400,3.24
30-Jun-2026,MLPL,MULTIPOLAR Tbk,PT INTI ANUGERAH PRATAMA,Corporate,L,,INDONESIA,0,5038581758,5038581758,32.13
30-Jun-2026,MLPL,MULTIPOLAR Tbk,TRIJAYA ANUGERAH PRATAMA,Investment Advisors,L,,INDONESIA,1552550000,0,1552550000,9.9
30-Jun-2026,MLPL,MULTIPOLAR Tbk,CONNERY ASIA LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",258354000,0,258354000,1.65
30-Jun-2026,MLPL,MULTIPOLAR Tbk,UBS AG SINGAPORE BRANCH,Private Bank,F,,SINGAPORE,2521546248,0,2521546248,16.08
30-Jun-2026,MLPL,MULTIPOLAR Tbk,BANK OF SINGAPORE LIMITED,Private Bank,F,,SINGAPORE,429885500,0,429885500,2.74
30-Jun-2026,MLPL,MULTIPOLAR Tbk,WIDAYANTI DARMAWAN,Individual,L,INDONESIAN,INDONESIA,183568900,0,183568900,1.17
30-Jun-2026,MLPL,MULTIPOLAR Tbk,EFENDI,Individual,L,INDONESIAN,INDONESIA,348548200,0,348548200,2.22
30-Jun-2026,MLPT,MULTIPOLAR TECHNOLOGY Tbk,FIRST MEDIA TBK PT,Corporate,L,,INDONESIA,74379500,0,74379500,3.97
30-Jun-2026,MLPT,MULTIPOLAR TECHNOLOGY Tbk,"MULTIPOLAR,PT,TBK",Corporate,L,,INDONESIA,1592750000,0,1592750000,84.95
30-Jun-2026,MLPT,MULTIPOLAR TECHNOLOGY Tbk,"KHARISMA BUANA NUSANTARA, PT",Investment Advisors,L,,INDONESIA,78000000,0,78000000,4.16
30-Jun-2026,MLPT,MULTIPOLAR TECHNOLOGY Tbk,PT STAR PACIFIC TBK,Investment Advisors,L,,INDONESIA,19347400,0,19347400,1.03
30-Jun-2026,MLPT,MULTIPOLAR TECHNOLOGY Tbk,JGASIA CAPITAL GROUP PT,Corporate,L,,INDONESIA,37682500,0,37682500,2.01
30-Jun-2026,MLPT,MULTIPOLAR TECHNOLOGY Tbk,Resources Fortune LTD,Partnership,F,,BRITISH INDIAN OCEAN TERRITORY,31000000,0,31000000,1.65
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,PT RJL MITRA KAPITAL,Investment Advisors,L,,INDONESIA,186205000,0,186205000,3.88
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,MULTI INTI USAHA PT,Corporate,L,,INDONESIA,2724000000,0,2724000000,56.74
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,PT BANGUN BERKAH CEMERLANG,Corporate,L,,INDONESIA,101568250,0,101568250,2.12
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,ANGGARA HANS PRAWIRA,Individual,L,INDONESIAN,INDONESIA,72324348,0,72324348,1.51
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,SULAIMAN,Individual,L,INDONESIAN,INDONESIA,54054054,0,54054054,1.13
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,JACKY RAHARJA,Individual,L,INDONESIAN,INDONESIA,142818346,0,142818346,2.98
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,FENY DJOKO SUSANTO,Individual,L,INDONESIAN,INDONESIA,110622948,0,110622948,2.3
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,MENGKY MANGAREK,Individual,L,INDONESIAN,INDONESIA,288000000,0,288000000,6.0
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,ALLEN FELICIANO,Individual,L,INDONESIAN,INDONESIA,72000000,0,72000000,1.5
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,EVELINE NATALIA SUSANTO,Individual,L,INDONESIAN,INDONESIA,288000000,0,288000000,6.0
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,HILLARY JOSEPHINE,Individual,L,INDONESIAN,INDONESIA,72000000,0,72000000,1.5
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,PT TRIMEGAH SEKURITAS INDONESIA TBK,Securities Company,L,,INDONESIA,70000000,0,70000000,1.46
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,PT ERDHIKA ELIT SEKURITAS,Securities Company,L,,INDONESIA,124500000,0,124500000,2.59
30-Jun-2026,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,PT OCBC SEKURITAS INDONESIA,Securities Company,L,,INDONESIA,156000000,0,156000000,3.25
30-Jun-2026,MMLP,MEGA MANUNGGAL PROPERTY Tbk,PT. INTIMANUNGGAL MULTI DEVELOPMENT,Corporate,L,,INDONESIA,131943000,0,131943000,1.92
30-Jun-2026,MMLP,MEGA MANUNGGAL PROPERTY Tbk,SAKA INDUSTRIAL ARJAYA,Corporate,L,,INDONESIA,6299185199,0,6299185199,91.44
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,JABAR INDAH PROPERTINDO PT,Sole Proprietorship,L,,INDONESIA,234071100,0,234071100,1.56
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,PT GLOBAL MEDIACOM TBK,Corporate,L,,INDONESIA,5781444856,0,5781444856,38.42
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,PT MNC ASIA HOLDING TBK,Corporate,L,,INDONESIA,362618200,0,362618200,2.41
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,PT PENDANAAN EFEK INDONESIA,Capital Market Supporting Institutions And Professions,L,,INDONESIA,706310600,0,706310600,4.69
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,UNIVERSAL MEDIA HOLDINGS CORP,Investment Advisors,F,,CAYMAN ISLANDS,499954810,0,499954810,3.32
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,TUNDRA SUSTAINABLE FRONTIER FUND,Mutual Funds,F,,SWEDEN,205547100,0,205547100,1.37
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,SKAGEN KON-TIKI VERDIPAPIRFOND,Mutual Funds,F,,NORWAY,375640000,0,375640000,2.5
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,HAMCO SICAV - GLOBAL VALUE FUND,Mutual Funds,F,,LUXEMBOURG,240731800,0,240731800,1.6
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,BBH BOSTON S/A KOPERNIK GLOBAL ALL-CAP FUND,Mutual Funds,F,,UNITED STATES,389901100,0,389901100,2.59
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,HEPTAGON FUND ICAV/ KOPERNIK GLOBAL ALL-CAP EQUITY FUND,Mutual Funds,F,,IRELAND,301602000,0,301602000,2.0
30-Jun-2026,MNCN,MEDIA NUSANTARA CITRA Tbk,"PANIN SEKURITAS Tbk, PT",Securities Company,L,,INDONESIA,296859490,0,296859490,1.97
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,PT. SEJAHTERA INVESTAMA INDAH,Corporate,L,,INDONESIA,60443900,86949529,147393429,5.41
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,PT CROPSCO PANEN INDONUSA,Corporate,L,,INDONESIA,1420466476,0,1420466476,52.15
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,STANDARD CHARTERED BANK (SINGAPORE) LIMITED,Bank,F,,SINGAPORE,29015686,0,29015686,1.07
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,Handjojo Rustanto,Individual,L,INDONESIAN,INDONESIAN,11430664,335299932,346730596,12.73
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,"SANDOJO RUSTANTO, IR",Individual,L,INDONESIAN,INDONESIA,32003011,0,32003011,1.17
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,INDRA WINARNO,Individual,L,INDONESIAN,INDONESIA,20797467,167857454,188654921,6.93
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,HANDAYANI RUSTANTO,Individual,L,INDONESIAN,INDONESIA,148210138,0,148210138,5.44
30-Jun-2026,MOLI,MADUSARI MURNI INDAH Tbk,HENNY RUSTANTO,Individual,L,INDONESIAN,INDONESIA,20222884,167649965,187872849,6.9
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,PT GEMA LINTAS BENUA,Corporate,L,,INDONESIA,7135484421,0,7135484421,14.94
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,PT INNOVATE MAS INDONESIA,Firm,L,,INDONESIA,558063819,0,558063819,1.17
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,PT INNOVATE MAS UTAMA,Firm,L,,INDONESIA,23107224069,0,23107224069,48.37
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,PT CANDRAKARYA MULTIKREASI,Corporate,L,,INDONESIA,8510884260,0,8510884260,17.81
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,MORNING BRIGHT INVESTMENTS LIMITED,Private Equity,F,,"VIRGIN ISLANDS, BRITISH",510848200,0,510848200,1.07
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,OAKWELL WORLDWIDE INC.,Investment Advisors,F,,"VIRGIN ISLANDS, BRITISH",1163453110,0,1163453110,2.44
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,ARTEMIS WORLDWIDE INC,Investment Advisors,F,,"VIRGIN ISLANDS, BRITISH",612342700,0,612342700,1.28
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,CASCADEN INVESTMENT LIMITED,Investment Advisors,F,,"VIRGIN ISLANDS, BRITISH",1143000000,0,1143000000,2.39
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,BOQUETE GROUP S.A.,Investment Advisors,F,,"VIRGIN ISLANDS, BRITISH",1150000000,0,1150000000,2.41
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,CITIBANK HONG KONG S/A CITIBANK HK SA PBG CLIENTS HK,Private Bank,F,,HONG KONG,1141037800,0,1141037800,2.39
30-Jun-2026,MORA,EKAMAS MORA REPUBLIK Tbk,UOB KAY HIAN PTE LTD,Securities Company,F,,SINGAPORE,1175661800,0,1175661800,2.46
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,PT MADURA PRIMA INVESTAMA,Corporate,L,,INDONESIA,0,937500000,937500000,60.0
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,HENDRA SETIAWAN,Individual,L,INDONESIAN,INDONESIA,0,25000000,25000000,1.6
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,EMERSON LIM,Individual,L,INDONESIAN,INDONESIA,17373500,0,17373500,1.11
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,Abdul Muidz,Individual,L,INDONESIAN,INDONESIA,0,68750000,68750000,4.4
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,PAUL YOUNG,Individual,L,INDONESIAN,INDONESIA,47474400,0,47474400,3.04
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,DANIEL HADIBRATA,Individual,L,INDONESIAN,INDONESIA,16791500,0,16791500,1.07
30-Jun-2026,MPIX,MITRA PEDAGANG INDONESIA Tbk,RIO ADETYA RIZKY,Individual,L,INDONESIAN,INDONESIA,0,25000000,25000000,1.6
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,PERSADA CAPITAL INVESTAMA,Corporate,L,,INDONESIA,223150000,0,223150000,5.09
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,SARATOGA INVESTAMA SEDAYA TBK PT,Corporate,L,,INDONESIA,2530083541,0,2530083541,57.67
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,DANNY WALLA,Individual,L,INDONESIAN,INDONESIA,51978000,0,51978000,1.18
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,LILIANA S GUNAWAN,Individual,L,INDONESIAN,,52678000,0,52678000,1.2
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,"TOSSIN HIMAWAN, DRS",Individual,L,INDONESIAN,INDONESIA,72429700,0,72429700,1.65
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,"BUDI SETIADHARMA, SH",Individual,L,INDONESIAN,INDONESIA,65929300,0,65929300,1.5
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,REKSA DANA HPAM SYARIAH EKUITAS,Mutual Funds,L,,INDONESIA,86867200,0,86867200,1.98
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,THE NT TST CO S/A CIM INVESTMENT FUND ICAV,Mutual Funds,F,,IRELAND,145800000,0,145800000,3.32
30-Jun-2026,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,GOVERNMENT OF NORWAY,Sovereign Wealth Fund,F,,NORWAY,45000000,0,45000000,1.03
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,BINA PURI POWER SDN BHD,Corporate,F,,MALAYSIA,46568689,0,46568689,5.7
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,OEI RONNY AL NG RONNY,Individual,L,INDONESIAN,INDONESIA,21877600,0,21877600,2.68
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,LEE SUHARLIE,Individual,L,INDONESIAN,INDONESIA,37966400,0,37966400,4.65
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,KANG JIMMI,Individual,L,INDONESIAN,INDONESIA,91651248,0,91651248,11.22
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,HON TIAN KOK,Individual,F,MALAYSIAN,,26535000,0,26535000,3.25
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,CHOO WING ONN,Individual,F,MALAYSIAN,,31971800,0,31971800,3.91
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,ANG KIAM CHAI,Individual,F,MALAYSIAN,MALAYSIA,44934838,0,44934838,5.5
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,MUHAMMAD NASHRI YONG BIN ABDULLAH,Individual,F,MALAYSIAN,MALAYSIA,21141300,0,21141300,2.59
30-Jun-2026,MPOW,MEGAPOWER MAKMUR Tbk,PHILLIP SECURITIES PTE LTD,Investment Manager,F,,SINGAPORE,366014114,0,366014114,44.8
30-Jun-2026,MPPA,MATAHARI PUTRA PRIMA Tbk,"MULTIPOLAR,PT,TBK",Corporate,L,,INDONESIA,6500845870,0,6500845870,50.14
30-Jun-2026,MPPA,MATAHARI PUTRA PRIMA Tbk,PT. BERLIAN TAMBANG INDONESIA,Corporate,L,,INDONESIA,201558500,0,201558500,1.55
30-Jun-2026,MPPA,MATAHARI PUTRA PRIMA Tbk,THREADMORE CAPITAL LTD,Corporate,F,,CAYMAN ISLANDS,286824700,0,286824700,2.21
30-Jun-2026,MPPA,MATAHARI PUTRA PRIMA Tbk,PANBRIDGE INVESTMENTS LTD,Corporate,F,,CAYMAN ISLANDS,250971600,0,250971600,1.94
30-Jun-2026,MPPA,MATAHARI PUTRA PRIMA Tbk,CONSILIUM FRONTIER EQUITY FUND LP,Partnership,F,,UNITED STATES,1148862825,0,1148862825,8.86
30-Jun-2026,MPRO,MAHA PROPERTI INDONESIA Tbk,PT. BINTANG EXPRESS SARANA,Corporate,L,,INDONESIA,1000000000,0,1000000000,10.06
30-Jun-2026,MPRO,MAHA PROPERTI INDONESIA Tbk,GALASCO INVESTMENTS LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",404210000,0,404210000,4.07
30-Jun-2026,MPRO,MAHA PROPERTI INDONESIA Tbk,GRACE DEWI RIADY,Individual,L,INDONESIAN,INDONESIAN,0,845000000,845000000,8.5
